x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-2.990601448,0.424291133,0.393952009,-0.863007138,-0.200817235,-0.614736947,1.089321357,0.069876384,0.606492626,1.185480519,-43.91567389
-1.055499748,-0.088646288,-0.515330409,-1.803442556,-0.069902006,0.170456422,-0.804327579,-1.716948637,-0.8797227,1.074435669,-225.0974983
-0.173278648,-0.008000048,0.771191905,1.413372925,-0.290371844,-1.341209812,-0.25421565,-1.073543444,0.320461622,-0.649944295,194.5753585
0.862057591,-0.111518897,0.255559699,0.857291504,0.930873289,-0.433284174,-2.01629431,-1.350797423,0.653864505,0.315496808,147.0053625
0.061937022,-0.224860364,-0.631931718,-0.709650205,0.157299072,-0.914416402,-0.589160439,-0.000419204,0.784627913,-0.072707563,-132.9608426
-1.542192894,0.885527372,0.521003897,0.404049167,-0.316683488,-1.849408006,1.798414979,-0.699569279,0.04672012,-0.852767863,91.06295713
0.743756398,-0.932884521,1.317566157,-0.959902389,-0.032439792,0.152389492,-0.83329063,-1.526033753,0.428741095,-1.058046502,29.32732672
1.055833885,-0.179789108,-0.07959596,1.254313833,1.71385816,1.179068426,-2.554263594,-0.688291812,1.033026494,0.541220886,178.3951154
0.504781361,-0.675878364,0.226226281,-1.666189238,-0.551432812,-1.04912873,0.336356737,0.907273685,1.023433456,-1.761582427,-138.9928707
0.409182017,-1.690121208,0.330527959,-1.285169644,-0.562208422,0.358935107,2.478542012,0.408337379,0.956536709,1.350266396,-105.3313653
0.58030223,0.63036391,-0.930603032,0.679651048,0.050610847,-0.655148269,-0.645642367,-0.055435679,0.982587381,1.004955514,-17.00966657
0.043710397,1.222807922,0.054694865,0.44141976,-0.497052487,-0.258764412,0.853015188,-0.482877719,-1.903759406,-0.278119864,22.73416211
0.263755585,-0.558799572,-1.446498204,-0.465075946,-0.734161866,-0.630048431,1.08450053,1.664641822,0.627680418,-0.025188684,-193.0408294
-0.775874823,0.078964046,-1.199725265,0.698919685,2.587908974,1.290758424,-0.409801244,-1.262769776,-1.470489551,0.783358711,51.78165586
-0.523818564,0.12148281,0.873603744,0.566323966,-0.640756065,-0.775369012,0.875409425,-1.008489744,1.107355044,1.342271592,134.0872563
0.273580823,-0.66543093,0.223680824,-1.687023038,-0.183077522,0.592244604,0.661352045,1.31423184,-0.807378773,-0.395538921,-147.2080856
0.451542962,0.315081511,1.71754768,-0.90438119,-0.695591001,1.04459769,0.407032875,1.745073877,0.860387631,-0.71396013,42.2522519
2.546054536,1.712304687,-2.523457363,-0.300935293,-0.284510304,-1.329359059,0.642717153,0.889263425,0.07736373,0.720639231,-267.2066207
0.563326619,0.208592964,-0.719436948,0.137145752,0.654631017,0.070459591,0.648214982,-0.4629472,-0.511058892,1.643234886,-11.93033204
0.272153536,1.45295128,-0.335738241,1.633349009,0.100462101,-0.113617956,0.79397317,2.915890358,0.060395032,-0.3474082,147.9811387
2.527010418,-0.358826371,1.234456979,0.427837861,-0.004481796,-0.717558639,-0.773414927,0.890408005,-0.386984839,0.648372778,160.438346
-1.588129926,2.14198264,-1.078344792,1.50997961,-0.725471709,-1.238965945,1.257676978,1.335051867,-0.637804067,0.592031809,16.6334617
-0.63139942,-0.403693119,0.439033835,-1.535376274,-0.490548845,-0.447791209,-0.210845343,0.172878961,-1.245668869,0.980278991,-104.0138929
-0.096508551,-0.526127924,0.151988159,1.27211619,-1.320558239,0.730485703,-0.593208817,-0.674504642,0.027161607,0.832466142,58.85317024
0.051391969,-0.26064885,-1.152444468,-0.724221314,0.513063343,0.920750468,-0.380697426,0.690782326,1.006378275,-0.072405147,-166.4644572
-0.32809947,-0.205958039,0.155184738,0.788134644,-0.055459585,0.321484566,0.224802489,-0.080181571,-0.555872776,-1.276777536,77.96144822
-0.314601447,1.530185624,-0.638985054,-1.08026706,-0.716394294,-0.159149472,0.380067441,1.520640096,-0.77061795,0.571102629,-187.56316
2.292516574,-0.859684645,-0.403049789,0.313758792,2.823730274,-0.10024759,-0.054135377,-0.271422711,0.238458333,1.157594257,110.4715641
0.568087421,0.923153351,0.267391301,1.286769756,0.170737111,-0.508483574,0.754465829,-0.92878337,-0.213630308,-1.506801645,139.3431346
-1.776089881,0.775095878,-0.172788005,-1.803400452,-1.481965843,0.69328585,-1.822958986,-0.424177552,-0.127992919,-0.508875195,-244.3823615
0.63541803,-1.239258395,-0.76914235,-0.939903101,-0.762724779,-1.607559864,0.829474842,-2.003862364,-0.264514841,-0.193826139,-184.0190568
0.193448575,1.309865169,-0.477839851,-0.044606532,-0.841449514,-0.43578973,1.342180131,0.624903595,0.023080659,-1.934087745,-75.27156906
0.26248925,-2.088996555,-1.355103515,-0.242653211,0.473296903,-0.713638456,0.405549671,0.735047735,-0.735121513,0.132511697,-134.2745342
1.050871449,-0.130546631,-1.032798812,-1.191006072,-0.581327212,0.274581849,0.393966288,0.561731852,1.094304483,0.49828007,-224.7620481
0.189599877,-0.589013039,0.21101703,-0.686278406,1.512796069,-1.903803867,0.221757746,2.956691633,-2.671061965,-0.835480394,0.233641071
-1.699979807,-0.072546615,-0.368767545,0.261632565,0.42877219,-0.94573812,1.99298212,-0.869220379,0.212169539,0.393495074,23.17770745
-0.264915917,-0.902395485,0.861530197,-0.449645736,-1.157836589,-0.510166985,-1.544427423,-0.953698433,0.606492108,0.170165068,7.942924885
0.694595659,-1.098023309,-0.057752497,-1.241422828,0.113100078,0.507943079,0.153253499,0.400050757,0.101728445,0.18495662,-113.3807193
0.837890095,-0.799269725,2.300449977,-1.44392653,0.202780363,2.18226781,0.750741793,0.631217378,-0.000235485,-2.534336192,79.30343041
0.756468837,0.406921741,-1.047858625,-1.604119158,-0.927722269,-1.784232873,0.369400066,0.520751356,0.353941066,-0.172766691,-280.3155608
-0.003846149,-0.5656263,-1.29280652,0.113964933,0.981743341,-0.142335838,-1.271843083,-0.917279233,-1.095079988,-0.23707399,-73.92909703
1.285904921,1.779448592,0.094443325,0.22121253,-0.078313683,-0.079145026,-1.739255646,-0.138032197,-0.846444375,0.837023006,15.40781868
-2.102305391,0.139563153,-1.200320452,0.123354792,-1.161647386,0.486635956,-1.05352262,-0.861663703,-0.69985656,-0.133084428,-135.8101896
-1.74639092,-1.112293156,-0.776811529,-1.096983444,-0.611380021,0.101211612,-0.741693999,-1.241211656,0.706709602,1.115706622,-205.2038827
-1.560877706,0.661339964,0.638923022,0.217420642,0.744314642,-0.811005239,1.744311252,-0.399817331,-0.256889984,-0.026425521,134.9727973
-0.249672968,-0.161689108,0.085304515,-1.177321041,0.680302892,0.743829635,-0.425248346,-0.326536603,1.327191223,0.837833678,-59.05343231
-1.290450565,0.122094033,-0.435563438,-2.122463043,0.867963687,-0.988057569,-0.454753966,0.437051199,0.552493858,-0.057124748,-213.3080358
0.976928903,0.169785116,-1.118011708,-0.313261438,-1.34925526,1.219230138,3.158941785,0.61835193,-0.121782943,-0.261468563,-171.1464679
-0.381631095,0.740125664,-0.972162218,0.079579547,-0.251117835,-1.758208877,1.434177037,-0.552692954,-0.800222735,-1.739425244,-77.59618494
0.141166249,-1.647693535,0.819999136,-1.120849268,-0.410136262,-0.772164687,1.553751886,1.725518557,2.331486093,-1.337152211,-41.25519314
-0.640142081,0.262943636,-0.11230798,-0.888798706,0.452901432,0.400339893,-0.479568927,-0.822949084,0.489841143,0.095242417,-72.6671022
-1.954593004,-0.310396804,0.131119325,0.884842583,1.520091741,-0.75134547,2.051246943,-0.272426901,-0.099314338,-0.693804418,177.8974375
-0.734233322,-0.141529637,-1.795643173,-0.330090192,-0.453414108,-0.423759682,0.732829082,0.487774821,1.048482651,-1.274232119,-216.4575607
0.861436526,0.251316648,0.480260501,-1.055107675,-1.63133511,0.652306152,0.822782781,1.105833066,0.692769032,-0.962651012,-129.3325251
0.563634325,-0.492441384,0.401282416,0.13697309,1.599570122,-1.726836148,1.474312939,0.131725288,0.219571356,0.147422441,115.8521742
-1.820603301,0.270057358,-0.528977708,-1.056557643,-0.608589723,-0.824514162,1.223083067,-0.570351366,0.352504968,-0.2588544,-165.9240961
0.625388006,0.058566968,-2.007248224,0.616371069,1.132069597,-1.145613984,-0.373559681,-0.131182786,1.558098785,0.160122482,-70.58393746
1.080056059,0.942788514,0.32434021,-0.532725498,0.819925253,0.514883596,0.839663864,-0.964200071,-0.900671383,-1.35751754,14.06296146
0.107229288,-0.499871035,-1.156555217,1.281238654,-0.347524943,0.697238046,1.216447387,-1.229526251,-1.262864754,0.155511604,15.04596239
-1.358429245,-0.614084315,0.405290545,1.144649444,0.522202545,-1.239304181,-0.03438193,0.566774681,0.268346667,2.220351794,165.5878686
-0.276769137,-1.658398834,1.175099704,-0.142372403,-1.198588228,-1.432741054,0.057763827,-0.613754643,-0.581494047,-0.966609204,48.72290579
0.163924064,-0.742659166,-1.667665266,0.990566827,0.573558837,-0.603296849,-0.878121704,0.432972928,-0.113824772,-0.984946125,-49.95933724
0.324458604,-1.803862793,0.79784378,-1.859336772,-0.538047758,-0.256340678,0.045491476,-0.481765971,1.856647437,0.558336423,-132.2813023
1.116833776,0.18641617,2.184096733,0.570507208,-0.83428181,0.515294322,-0.580648303,-0.239501922,-0.092944207,-0.611385247,212.5687793
0.961093457,-1.673084013,-0.543983413,0.427376045,-0.713628893,-0.019530389,-1.385360518,0.825557075,-0.388507067,0.59305405,-45.96228237
-0.203883469,0.71591714,-0.564951527,0.629135298,1.476922022,0.477814153,-1.523442058,-1.448124775,0.668562616,0.180321249,53.49402177
0.276716309,0.614884888,2.000311612,2.13519919,0.207856643,-0.816876088,-0.970399576,0.987592184,0.335731455,1.175371608,384.9033876
0.313723183,-1.484604792,-1.256565336,1.289203051,1.171101972,1.310605913,-0.318158502,0.141979914,-0.906215332,0.600733015,35.08950955
2.062524919,-1.067532914,-0.643549832,1.029960818,-0.846356655,0.484732817,-0.334775332,0.423599066,-0.955122579,-0.403648463,3.411239893
-0.442123094,-1.595710553,0.633697147,-0.122243932,0.730410795,1.212853739,0.420450852,-3.43606239,1.317089404,-2.102957901,72.03808808
1.594505063,-0.846961348,-0.150055587,0.125576453,1.375706813,-0.297563503,-0.173071824,-1.440050883,-1.096275087,0.015579048,59.21246869
0.483428231,-0.611014352,-0.840812802,-0.070833908,0.279237754,0.078434507,-2.055699774,-1.424745909,1.175440645,0.145006317,-84.71129687
-0.088050125,-0.053545652,1.086768965,0.892329653,0.272816732,-0.168216772,-0.440058773,0.939469487,0.904763902,-0.130393552,182.570693
0.102882676,-0.968608495,2.377224293,0.318548612,0.191080437,-0.336185804,0.139537469,0.08582584,-1.342090905,-0.063032424,243.8823191
-0.616775362,-1.347995784,-1.0633545,1.021624764,0.475334925,-0.458025183,-1.055989812,0.759500038,-0.909689788,-1.05005479,3.837305475
-1.130203725,2.411676676,0.732492103,0.288723663,1.2723535,0.264020081,-1.654887436,0.093372374,-0.122708934,-0.960046295,141.2078508
1.778077877,0.063446729,-0.410559189,-0.124288459,1.044546578,1.144204798,1.414220673,-0.558613773,0.604288391,-1.133570821,-5.826940662
-2.284651472,0.103396581,1.005576978,-0.042461754,-0.245573903,-0.208365005,0.8195894,-0.815296186,-0.529038222,-2.477503629,88.21861736
-0.123311599,-0.490167315,0.875656363,-0.866006709,0.858351233,-0.401173172,0.997954322,-1.032642698,1.211639626,-0.403314767,34.84498167
-0.798368633,1.704794158,0.457802513,-1.526106222,-0.825640632,-0.552583508,0.034752087,-0.643848771,-0.254310115,-0.807588435,-136.2519324
-1.407293443,-1.298103904,0.810027239,-0.724861084,0.316952007,0.021888821,0.054051663,2.317636789,-0.956058552,0.125548587,17.64414448
0.616370904,0.637156673,-0.884414139,2.827798524,1.536949818,1.035428433,0.138268961,-0.409082021,-0.412909342,0.138596066,229.0661379
-0.78286651,-0.960446954,1.293817691,-0.775482649,-0.58695821,-0.862306936,0.12486761,-0.046161944,-0.313952187,-0.782541286,26.90686122
0.536872163,-2.453555572,-0.884967627,0.710342481,-1.124731058,-0.360918373,-0.448157619,1.149940831,0.44625351,-1.152596601,-60.7819881
-0.815375628,-1.066234932,0.320785726,0.194051944,1.311983739,-0.297482201,-1.270061089,-0.638282727,-0.831954917,0.286955854,106.9209376
-0.160934529,-0.234773366,0.487539993,0.031592886,-0.092075426,1.747087219,-0.307526435,-0.053467436,0.76934561,-0.024197702,34.13613954
0.423919199,-0.216239043,1.302654087,0.99380084,1.487652324,0.851694843,1.832115093,1.430965256,0.166059117,2.031327645,283.7096758
-0.352203731,-0.215084595,-0.224464836,0.114146669,-0.785788873,1.009338928,-1.433821186,1.337637437,-0.020798639,-1.805550329,-52.79266407
3.377768241,0.515719619,0.507611823,1.100392892,0.342099482,0.349363553,-1.424971172,-0.724363632,0.229572641,-0.974452548,150.304408
-0.375407446,-0.048829836,0.485359908,-0.849104851,-0.509093805,-0.128877379,0.305665569,-0.637487435,-0.897659385,-0.731254569,-53.65007398
1.536655829,-0.561512021,-2.220256315,-0.031403017,-0.432694461,0.880471105,-1.092336298,0.769457311,1.551147081,0.131817733,-231.3486297
-1.20328713,-0.611657408,-1.188236087,-1.183063006,2.530524689,2.23813192,-0.444429997,0.627241221,1.586652,0.128715201,-123.7422258
0.166140613,-1.149741455,0.699212439,-1.607641311,-0.48398434,2.503171791,-0.27961272,-2.722454141,0.47281507,-0.127199384,-107.1839583
1.480296504,-0.629803915,1.380929826,-1.193842477,1.876550157,0.454948196,-0.190825826,2.195489088,-1.839235869,-1.364768716,84.92187282
-0.259042146,-0.196349849,-0.321635051,2.076747984,-0.349257704,-0.348652134,0.381935452,0.238789159,1.030283454,0.430041647,161.0278636
-0.836919829,0.849255639,1.065363442,-2.595207678,1.125322172,-0.033697524,0.305849274,-0.529003681,-0.019068259,-2.36801245,-101.0488889
0.223679696,-0.11941767,-0.448490431,0.898296871,-1.364440559,-2.018260153,0.346533147,1.270086148,-2.010027623,0.140205126,9.310434839
0.705513386,0.255944377,0.38033665,1.53512174,0.169403075,-1.604804311,1.310194856,0.921053128,-2.162679011,0.864584792,183.0306323
-1.333966631,0.563453522,-0.593699427,0.074512385,-1.224974007,-0.92992661,-0.572638519,-0.500754419,0.694914811,-0.323502669,-88.15934333
-2.373229733,-0.475425689,1.370401801,1.567195314,1.85526411,-0.824067667,-0.650298952,-0.446454727,-1.086882307,-1.608401187,336.8849895
0.794758522,2.006408638,-0.319832264,1.600907992,0.433452442,0.934141442,1.556416036,1.578945093,-3.018556771,0.932895355,160.3740431
-0.578961592,0.094255837,-0.785775152,-1.138578885,-0.637731963,0.572429446,-1.234265569,1.199225634,-0.727416702,-0.001404038,-211.8596393
-0.330553187,0.663094021,1.610484735,0.813689967,0.559196434,-1.820875552,1.60634704,0.115435907,-0.60957444,-0.225486671,262.3233706
-0.21464642,0.843143352,0.418892868,0.667151779,0.730195544,-0.23902329,0.60351611,-0.60775521,-0.596204297,0.050120372,135.7240945
-0.815578432,1.673467608,-1.779812429,-1.014666542,2.162080181,0.274344775,0.727275215,1.473581735,-0.941116745,0.845194475,-175.2869817
-1.978940174,-0.700899621,-0.152223255,2.05094038,-0.272305751,0.074435231,-0.360485227,1.007955902,1.015826145,-1.934433088,172.0676409
0.354799948,-0.730783834,2.275770048,0.275188417,-0.909369317,-1.747363149,-0.407036047,-2.102788912,-0.785027,0.794851835,185.400757
-0.172202165,-0.524829121,0.524813703,-1.27419748,-0.912193271,-1.763250932,-1.423717819,1.650520903,-1.359289051,2.381944983,-111.8947814
-1.130615335,0.622711224,-0.465805569,-0.150837712,1.573019725,1.755475698,-0.073947566,-0.758282069,0.195024984,-0.451659476,4.646357769
0.032004149,-0.75341787,2.157308213,-0.605714923,-0.487911408,0.677925871,0.742095372,1.561511197,1.301741289,0.29929258,108.7065561
-0.123033391,-0.027675593,-1.682437269,-1.42174545,1.592689983,-0.137035759,-1.67088194,-1.370745084,0.514723321,1.201679961,-223.9119916
0.487313163,0.792740176,-1.745969032,-0.182241824,-0.180653382,-0.464923014,0.68843652,-0.262974914,1.520664173,0.339783022,-167.8519268
-0.185959201,0.533833246,-1.33214982,-0.309924221,-0.098849161,-1.29604924,-0.063057648,-1.238521473,1.388322205,-2.360541491,-139.5684363
-0.566976391,0.954164514,1.230484356,-1.338330627,1.047849057,-0.54440102,1.532783885,1.006624632,0.28326995,0.364711773,33.34026718
-1.332128955,0.398232785,0.725923612,1.492609947,0.009290068,-0.573934633,0.908889036,0.063107121,0.368915129,-0.72144075,203.7649036
0.207844601,0.164994732,0.812075324,-0.421568079,0.09350037,1.188263175,0.591037655,-1.000605508,-2.89526602,0.362812916,56.02904553
-1.173733399,-0.045744689,1.142385441,1.266632344,0.445376367,-0.469120708,-0.267511801,-0.721716045,-1.146133622,0.611343429,237.8954081
0.696137678,-0.047532295,-1.823959785,-0.736759387,-0.017878892,0.730973808,0.848122599,-1.213292678,1.213547846,-0.303650437,-236.8961018
0.012612834,-1.26922153,0.774563304,0.117950171,-1.194339165,1.40098085,-0.189442778,1.295196177,-0.638063009,-0.270160107,29.86904734
0.14601061,-0.428145331,1.193242275,-0.281212462,1.504212901,-1.549202445,0.306696942,-0.796290189,1.972579904,-0.014944079,141.0652144
1.796405855,0.016615405,0.18307011,-0.797557893,-0.172255895,1.19890945,-1.709908444,-1.835840318,-2.322487051,1.788338353,-92.90599904
1.246164998,0.310838398,0.466321649,1.422258509,-0.341618467,1.03976229,0.219870142,0.063193604,0.193921477,-0.112970476,182.3005491
-0.13579564,-0.048495862,-1.384596625,1.939691443,1.66938346,-0.710270898,1.001326135,-0.507028263,-0.402668211,-0.089725576,105.3123962
-0.438408888,-0.052482682,1.457101826,-1.123901125,-0.196293618,-0.02264413,-0.621159243,-0.246290143,1.510286651,-1.915869026,27.26981805
-0.450012858,1.257149217,-0.569832928,0.329508736,-0.424236333,-0.045512245,-1.517173697,-1.130069339,-0.416194405,0.750579168,-47.7484339
1.662913655,-0.870642791,-0.803530961,2.753229511,0.4559684,1.400777276,0.078573221,-0.469070618,1.412096375,-0.577220956,195.1678179
-0.406730691,-0.201797103,0.318741246,-0.893438062,0.42940508,-0.383526616,0.754981944,-0.431316851,0.177974834,0.53767034,-34.94275085
1.245556815,-0.584409775,1.167195983,-0.490595742,-0.24739294,-0.181660927,0.576920411,0.742288508,1.940156632,-0.34842795,49.36506393
0.048521628,-0.830950116,-1.398567574,0.562969237,1.90941664,0.926177548,-0.650642569,-0.86399077,-0.592393924,-0.487125384,-18.636504
1.688822192,-0.585445021,-1.564854425,0.765643106,-0.070519553,-0.352180448,-0.478692189,-0.741571259,-0.023870968,-2.783716224,-57.80176843
1.027004412,-0.003748534,0.24729,0.761430624,-2.283280458,0.011208153,-0.947422895,-2.570147549,-1.155496042,-0.254154531,7.59697987
0.716879535,-1.892084926,-3.635200228,2.092098572,-0.511105212,-0.839797407,0.550556933,-0.495648753,-1.124655688,-0.767347486,-152.5969633
0.769624286,-1.457316907,0.698166268,1.352956123,0.263334389,-0.603048801,0.043845473,-1.193593105,-0.055238895,-0.213795565,207.3492463
1.56025553,-1.951602913,1.912005469,1.164060153,-0.051542209,-1.066032172,1.349179049,1.002236167,0.320997564,0.02443184,311.828411
0.273118434,-0.998212259,-0.624510455,0.74698084,-0.026260793,-1.045529486,0.031491562,0.691618575,1.087710426,0.690073676,17.26992886
0.095979163,-0.142293443,-0.820669519,-0.205976279,-0.252731093,-0.099588221,2.208059078,0.267687402,-0.871003179,1.302306711,-101.7491564
0.503119782,-0.720595912,-0.708276338,-0.936834239,0.155890628,-1.171745302,0.741657083,-2.255145721,0.405886465,-0.205535912,-142.3892484
1.346571663,1.443670319,0.71474565,-0.233724058,-1.777680962,0.785185082,0.707457711,1.353453648,1.607915061,0.776931692,-22.83324831
1.085786325,0.097983153,-0.465310457,-0.105948354,0.496699223,-1.229549594,2.644343347,0.467693172,0.253739661,-1.502970328,-13.84809094
-0.056316165,0.985192092,-2.342731487,-1.441497471,0.101286133,-0.50814452,1.669992096,-1.696082832,-0.524908987,0.327820944,-344.8261642
-0.153083733,0.417329302,0.238566126,2.166959267,1.579806957,0.281948874,-0.897941986,-1.085141543,-0.373058668,-0.019680754,286.1866387
-0.395803834,-0.419259947,-1.059751215,0.779885354,0.349158384,-0.759913994,-1.233671656,0.101806437,-0.197839934,0.27295733,-15.70614292
-0.226662203,-1.327528326,-1.008022062,-0.3585495,-1.002138378,0.154781204,-0.39747014,-0.334473418,0.924214693,-1.005396464,-172.5958126
-0.404918691,0.519130647,-0.118878763,-2.259553313,-0.716826608,-1.408663268,0.768991536,-1.29280929,0.669587691,-2.05315451,-270.0628062
-1.600683109,0.057974697,-0.18300288,-0.693276124,-1.06437241,-0.28515853,-0.377604953,1.007114429,0.475249929,1.061162732,-137.1752156
-1.625121259,0.082911853,-1.811989338,-0.950690693,-0.565258739,-2.385113699,-3.138514666,0.059905257,-1.141941819,-0.136989578,-290.6506172
0.793935121,0.213596575,0.086694571,0.742995411,1.197494517,-0.675039011,1.529101007,0.19267993,1.120129406,1.117520549,130.4583421
0.142255226,0.088787315,0.159932695,1.975336239,0.112922771,-1.375716477,0.903789142,-1.82698012,0.49435948,-0.507526431,185.2237341
1.492651179,-0.639246133,-0.535992731,-0.107484718,-1.017314889,-0.270416893,-0.504663374,2.001022739,0.512275342,2.601834188,-106.4326266
0.377074717,-0.488941422,-1.296931836,0.90595451,1.523596917,0.193859422,-0.627615991,-0.883087255,1.023426367,-0.842479084,15.25037794
-0.926988182,-1.548975212,0.355048607,0.410770339,0.084064811,-1.010590827,0.064363827,-0.409301888,0.029436691,0.926170805,81.2807178
1.021363235,0.911213104,0.427636326,-0.235788318,-0.371509226,0.814985035,-0.692679679,0.075498009,-0.324301885,0.474691224,-10.67842412
-2.77381494,-0.179619721,-0.602624305,0.001783041,-0.774203818,-0.264355833,-1.059211708,2.12455623,-0.516116642,-0.500261017,-109.1285901
-0.725490115,0.420891331,0.377070563,-0.363131933,0.917291979,-0.976302593,0.031760494,1.68793949,0.692036195,-0.378033671,32.79411519
-0.040157951,-1.430775102,0.19652117,0.709003758,1.32915253,0.64272276,-0.089735694,1.800940433,-0.676392302,1.440117215,153.3588625
0.502405843,-1.870189562,0.122336865,0.649480318,0.580153444,0.183178446,-1.520170103,0.983504617,-1.128256341,0.866662558,83.45763378
0.351535014,1.865295993,-0.918302231,-0.225258682,0.821945544,0.291638708,-0.80965005,1.958262119,1.282419603,1.113714057,-74.26340956
1.207953476,1.244450609,0.771279097,0.128475398,-1.262433093,0.967768788,-0.455012465,-0.872524793,0.329269325,-1.105402525,37.53175256
-1.519342073,-1.097610354,1.025045649,0.749842224,-0.099357821,1.466945107,1.009714768,2.248274769,-0.920499342,-1.04776295,171.308096
1.239390887,0.559541259,-0.382312341,-1.39183184,0.39619146,0.423642124,-0.004120785,1.113192427,0.224379628,1.807269966,-151.7929132
-0.814986884,0.809736687,0.742402068,2.045279918,0.894240871,-0.499356832,0.610564298,0.952945261,-0.904651309,-0.498414322,289.557901
1.25492883,-1.831116092,-0.198186847,0.090569265,1.012702471,-0.471857548,0.717390607,1.040587505,-1.817847858,-0.058963407,48.65882793
0.023579833,1.330257779,-2.429159763,0.08695329,-0.812584553,-0.73996784,0.06767149,1.396907532,0.36038427,-0.79734485,-239.1580711
1.095604337,1.933194222,-0.822076695,-1.616936437,-0.389319723,-0.207095143,1.403804733,-0.134227384,-0.128112095,-0.491723464,-245.1333238
-0.327894717,0.155190684,-0.524088398,0.152354872,-0.409282438,-0.694713131,-0.822419932,-0.009300321,0.000207065,1.121030667,-55.92107544
-1.327901334,-0.178206708,-0.091339448,0.162293215,0.878979088,1.256475529,-1.027618765,0.437275763,-0.719149522,1.290632904,39.06669295
-1.617961058,-0.832954018,0.218106868,-1.144207229,-0.898749425,0.03633894,0.26865081,-0.022560116,-1.256665639,1.741850304,-116.7653739
1.150085262,1.48654414,0.767666557,-0.610778898,0.635577203,-1.505819399,-0.116758955,0.70967374,0.972789814,-2.111440297,38.64872212
-0.067652777,-1.618376566,-0.431636434,0.946293247,-0.139370308,-1.492595994,0.675081841,1.038146696,-1.04740805,-0.23320203,39.71992452
1.350852331,-0.653679141,0.587855888,0.619738785,-1.186336427,0.868772501,-1.911316892,-0.758765258,-0.468496113,0.092979247,50.85241094
-0.316296536,1.158667023,-0.323682754,-0.266547304,-0.724532269,-0.859104274,-0.650793655,0.167691535,-0.228784344,-0.758163819,-83.73879919
-0.498264426,1.010130714,-1.164546778,-0.48813628,0.755504906,0.34337035,0.39546944,-2.033299111,-0.818134222,1.212490944,-122.2415838
1.085222264,0.038555169,0.548066925,-1.339489367,-0.057270411,0.272236725,-0.74238637,-0.113812538,1.897887293,-0.115997072,-103.3456435
0.17650569,-0.158847996,-0.004723763,0.017825379,0.524203261,0.435810557,-0.938587873,-0.968667278,2.049507318,-2.399848713,8.09543684
-0.2019136,0.221417062,-0.675880436,-0.515784068,0.539112065,-0.820448467,-0.812158364,0.051552217,-0.617486311,1.785029792,-103.5092712
1.601342523,1.434247524,-0.856785144,1.974907943,-0.246668739,1.469243959,0.119809476,1.126187666,1.862274128,-1.704527742,108.0157015
-0.592355956,0.123547696,0.499864124,-1.399306175,1.532367725,-0.818428666,0.367649293,0.885231483,0.625508017,-2.100026508,-32.19088603
-1.346094649,-0.781110665,1.219267577,1.810377615,-0.923631703,0.993100821,1.191254319,0.281634804,-0.447506227,0.661590407,272.6563455
0.01348002,1.481574791,-1.185885574,-1.971153019,0.27840446,-0.139686172,-0.213380476,0.433790159,0.547503678,-0.880427637,-285.3692906
1.612868371,0.946618308,-0.363175559,-0.216418712,0.915823782,1.251947455,-0.13642215,-0.270270368,-0.443429418,-0.778308553,2.505640058
-0.701289571,-0.875814825,0.334327055,-0.289981354,-2.014901233,0.749745475,-0.838500616,-3.601085104,-0.214537665,-0.742486778,-79.55755318
0.031070839,1.864047944,-0.932775364,0.063136644,0.611970874,0.37290391,-0.084848473,-0.135499725,-0.529989517,0.073849693,-54.67074293
0.253737297,-1.793076398,2.143007055,-0.469764464,-1.320892283,-0.133003164,0.158756051,-1.007867913,-0.608493904,1.156006669,110.060415
0.010710028,-0.21719055,0.546647279,0.019720122,0.771016191,0.142060706,0.384209801,1.340950422,-0.048168631,-0.59253248,79.91544068
0.044691783,0.074669046,-0.915239429,-0.991935503,-1.598252359,0.615179328,1.440729825,-0.64658022,-0.625036978,1.256281236,-223.2632448
2.023606219,0.006799845,-0.319847523,0.151757992,-0.075951024,0.987334517,-0.835142902,0.184740579,-1.607661027,2.089538722,-19.30880113
-0.59052457,-0.399938727,-0.155013429,-0.163657111,0.172837327,-1.716693734,-1.563413473,1.114355778,-0.068017488,-1.087768622,-20.96601805
1.011368257,0.722980513,-0.107293943,0.043587664,1.591308811,1.190004573,0.519530433,-0.085401751,0.516405948,-0.264349419,70.85476043
-2.39198189,0.346960297,1.359291424,-1.019968719,0.724428176,0.693697955,0.160562118,-0.865299275,0.442281638,0.563816559,54.98058581
0.05202065,0.127173919,-2.161162104,1.230645804,-0.00633414,-1.385926666,1.220715195,-0.072347475,-0.370770597,-0.433350555,-52.33444658
0.610235006,0.474742105,-0.748090983,0.291658933,-1.265636445,-2.973306171,0.289338906,-1.026242375,0.635245537,-0.170223792,-103.5605894
0.854903923,0.009395355,-1.070668371,-0.527653776,0.177908391,0.002925967,0.003582602,0.217405853,1.272428383,-0.194663695,-139.9144093
1.108980855,1.818106208,-0.617496376,-1.716484161,-0.552770013,0.683129245,-0.429411334,-0.855118157,2.067069687,-1.73578893,-252.1904018
-0.366343321,0.930820125,-1.652243567,-0.232641437,-0.054007202,-1.172288152,-0.441373614,-1.507680838,-0.559321977,-0.134265673,-174.3922704
0.397572208,-0.210262464,0.686410394,-0.771761899,-0.706677794,1.467540445,0.090332261,1.960567938,1.793101429,2.077321187,-42.49295209
